,Unnamed: 0,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls,sentiment,pca_x,pca_y,tsna_x,tsne_y
859,859,1627680475459321856,"Missing Yale’s campus in 2020, when she was studying remotely due to COVID-19, Sarah Tang began painting scenes of campus and other New Haven architecture. View some of Tang's artwork in the story below. #Yale
https://t.co/zpDF1ko6rT",en,Tweet,0,8,1,1,5143,2023-02-20 09:44:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/02/10/seeing-campus-through-painterly-eyes,,,75.0,-0.21931943960289843,0.1311769391679939,-25.251219,-17.843784
860,860,1627390313009500161,"Q&amp;A: Yale quantum physicist Charles D. Brown II reflects on his entry into the scientific life — and his research in quantum simulation. @YalePhysicsDept #Yale
https://t.co/VzTKc54rhb",en,Tweet,2,24,7,0,7708,2023-02-19 14:31:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/02/01/enchanted-science-child-yale-physicist-now-probes-quantum-riddles,,,80.0,0.00900929456398447,-0.11293554980666677,15.930027,-21.72784
861,861,1627360365288775680,"The most popular course in Yale’s history is being revamped for a high school audience. #Yale @lauriesantos @coursera  
https://t.co/BY3BPYeD5q",en,Tweet,2,20,5,0,7305,2023-02-19 12:32:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/01/10/well-being-teens-popular-course-gets-new-spin-new-audience,,,80.0,-0.10510437068467313,-0.06095567479739508,-31.438414,-11.180163
862,862,1627323141188947970,"Researchers at Yale Systems Biology Institute and Johns Hopkins University have come up with a new way to quantify how our ‘shape-shifting’ cells can lead to the formation of cancer.

Learn more here: https://t.co/X1SNTjutSy @YaleWestCampus @YaleSEAS #Yale @ScienceMagazine https://t.co/2luKZdREXr",en,Tweet,1,45,10,3,10368,2023-02-19 10:04:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/3I1VRXl,photo,https://pbs.twimg.com/media/FpVpwXNWcAAZm9f.jpg,75.0,0.34438998310169433,0.0780768841296099,45.903984,-7.0559473
863,863,1627103154482323456,"Yale’s Leitner Family Observatory and Planetarium, which has been closed for shows since 2020 due to the pandemic, recently resumed its weekly planetarium shows, visits from school groups, and public viewing nights.

Learn more here: https://t.co/oYWK9S1oDF @lfop #Yale #NewHaven https://t.co/srLMdl7JDW",en,Tweet,1,32,4,1,7748,2023-02-18 19:29:56,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#Yale,#NewHaven",https://bit.ly/3I19kzL,video,https://video.twimg.com/amplify_video/1627102918632407040/vid/1920x1080/mBY-O7huvTWoDYNz.mp4?tag=16,85.0,-0.14430261832769914,0.10416915434931116,-12.990517,-36.55127
864,864,1627090084788056075,"🏆 Trophy Lift SZN 🏆

#ThisIsYale | @ecachockey https://t.co/jTT5kn9LXX",en,Retweet,0,141,22,7,14733,2023-02-18 18:38:00,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",#ThisIsYale,,video,https://video.twimg.com/amplify_video/1627089757158408193/vid/720x720/ADhy5gj69GtNPdNM.mp4?tag=14,85.0,-0.25555800093175907,0.22368093438811024,-60.023212,-13.483247
865,865,1627088403203522561,"𝙀𝘾𝘼𝘾 𝙍𝙀𝙂𝙐𝙇𝘼𝙍 𝙎𝙀𝘼𝙎𝙊𝙉 𝘾𝙃𝘼𝙈𝙋𝙎 🏆

The Bulldogs clinched their first-ever ECAC Regular Season Championship and the first seed in the ECAC postseason tournament.

#ThisIsYale https://t.co/xIdb8IJ9jz",en,Retweet,0,173,28,3,16513,2023-02-18 18:31:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#ThisIsYale,,photo,https://pbs.twimg.com/media/FpSULXHaQAAD0kK.jpg,100.0,-0.2136379187195287,0.24693151622187867,-58.69526,-15.536618
866,866,1627060601729216517,Lots to celebrate on Senior Day. https://t.co/WbuGMafMpC,en,Retweet,0,58,8,1,8613,2023-02-18 16:40:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FpR6-BsaEAAo_M_.jpg,85.0,-0.29959637656290455,0.18578006523008106,-45.323578,-2.3834069
867,867,1626963248690958336,"Q&amp;A: Nicholas Jones, now in his first year as an assistant professor of Spanish and Portuguese, discusses his research on Black diasporic identity in early modern Iberia and his favorite part about teaching at Yale. #Yale #OfficeHours https://t.co/aAYSGtw0HO",en,Tweet,0,11,2,0,6582,2023-02-18 10:14:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#Yale,#OfficeHours",https://news.yale.edu/2023/01/26/office-hours-nicholas-jones,,,75.0,-0.11187792592165327,-0.2229454502195753,-13.656669,29.433157
868,868,1626934076782387201,"Yale physicist David Moore and his collaborators are using ultra-sensitive sensor technologies that measure momentum to detect elusive quantum particles.

Learn more about the research here: https://t.co/C3eviTnbNc @yalewrightlab #Yale https://t.co/rsAoY5Tbho",en,Tweet,1,30,11,3,9908,2023-02-18 08:18:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/3Ka0MZ1,photo,https://pbs.twimg.com/media/FpQH52WXsAEhAKU.jpg,75.0,0.0971102750623044,0.0542533390475355,18.877956,-26.05221
869,869,1626758788555440131,"Paul McCartney long ago made himself a household name through his songs. On Thursday he came to Yale to talk about where they came from.

Read more about McCartney’s Woolsey Hall appearance on Yale News: https://t.co/fWu2u1hz9R. @Yale_Schwarzman #Yale https://t.co/NRU7iIizDR",en,Tweet,4,88,22,6,14158,2023-02-17 20:41:33,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/3xxTWoI,photo,"https://pbs.twimg.com/media/FpNobBdXsAAn8RD.jpg,https://pbs.twimg.com/media/FpNocPBXoAEM4qF.jpg,https://pbs.twimg.com/media/FpNoddoWAAAduWx.jpg,https://pbs.twimg.com/media/FpNoer2WIAE4pCS.jpg",80.0,-0.1467920938140084,-0.08345996747640017,-37.965946,32.50295
870,870,1626675185511194651,"Even in the middle of winter, there's still so much beauty all around us. Take a look at a few of our favorite February photos (so far). #Yale

📷 Daniel Havlat ’25 https://t.co/Bb6USICUmP",en,Tweet,6,139,14,4,17564,2023-02-17 15:09:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,photo,"https://pbs.twimg.com/media/FpMcYsOWYA0KSqS.jpg,https://pbs.twimg.com/media/FpMcZ6WWYAsRXIO.jpg,https://pbs.twimg.com/media/FpMcbIgWYBU2UhR.jpg,https://pbs.twimg.com/media/FpMccWrWYBYTOkC.jpg",85.0,-0.2725241600917323,0.2491391097230535,-41.47653,-24.22126
871,871,1626669666264313856,"Yale Faculty: Bulldog Days are back! 

60+ faculty have opened classrooms. Now it’s time to reserve seats! Observe your colleagues’ classes, come away w/ new perspectives on teaching, make new connections.

When: Feb 27 to March 3

Deadline: Weds Feb 22

https://t.co/4CIbqGFfDV https://t.co/3JH78p09Nb",en,Retweet,1,10,2,1,5125,2023-02-17 14:47:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://poorvucenter.yale.edu/FacultyBulldogDays,photo,https://pbs.twimg.com/media/FpMWtESWIAID-Fh.jpg,85.0,-0.259485980911899,0.06706696743333049,-37.637924,-11.038016
872,872,1626635102804377639,"A new exhibition at the Yale University Art Gallery, developed in consultation with scientists at the Yale School of the Environment, focuses on the impact of industrialization on the American landscape. @YaleArtGallery @YaleEnvironment #Yale
https://t.co/5LZmkRyCbV",en,Tweet,2,15,5,3,5806,2023-02-17 12:30:04,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://environment.yale.edu/news/article/natural-histories-yse-scientists-collaborate-new-landscape-art-exhibit,,,75.0,-0.07638265315103543,-0.01752807210546541,-4.9149337,16.715235
873,873,1626598240065040385,"On Feb. 19, the Yale Schola Cantorum will perform faculty composer Aaron Jay Kernis’ “Edensongs,” which features poems by Yale Prof. Peter Cole. Read more and join us for the performance! https://t.co/7MhZAIugDP 

Photo by Tanya Marcuse https://t.co/mHmfBn1b8w",en,Retweet,0,10,3,1,4561,2023-02-17 10:03:35,"<a href=""https://www.later.com"" rel=""nofollow"">Later Media</a>",,http://bit.ly/3RU1xHk,photo,https://pbs.twimg.com/media/FpLWDdzakAACyF-.jpg,85.0,-0.2607358534035988,0.0065463925993247355,-34.647633,28.293768
874,874,1626593594525237248,"What an honor for @Yale @JacksonYale to host a visit by @beatrizargimon VP of Uruguay, who shared advice from her career journey, the challenges faced by women in politics, and her hopes for the next generation of leaders. @YaleCLAIS @YaleMacMillan 
@JessicaFaieta @martinintha https://t.co/o5OAXhNwWG",en,Retweet,0,37,7,1,10750,2023-02-17 09:45:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/FpLR_78akAQb9Xq.jpg,https://pbs.twimg.com/media/FpLR_77akAEP7T3.jpg,https://pbs.twimg.com/media/FpLR_79acAkPU7k.jpg,https://pbs.twimg.com/media/FpLR_79aIAAfXBs.jpg",90.0,-0.21984198525085427,-0.20746346409498126,-17.002838,21.676535
875,875,1626597469210697737,"Meet Tracey Bing, the producer behind @Netflix's “Nappily Ever After.” In this #BlackHistoryMonth Alumni Identity Q&amp;A, Bing shares how her first year at @Yale set her on a path to a career telling transformative stories through film. #YaleAlumni #Yale https://t.co/s70zG44DAE https://t.co/oqoTvvKpVu",en,Retweet,2,20,5,1,4334,2023-02-17 10:00:32,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#BlackHistoryMonth,#YaleAlumni,#Yale",https://bit.ly/3lLKJXn,photo,https://pbs.twimg.com/media/FpLVwtWaIAEECTi.jpg,85.0,-0.10944285652685855,-0.13437363776371836,-21.79096,0.8373935
876,876,1626608411734429698,"Kinases are essential for cell signaling. A new study matches hundreds of kinases to their targets, enabling a deeper understanding of biological processes. @YaleMed #Yale https://t.co/osjzAFlLRg",en,Tweet,1,19,7,1,5212,2023-02-17 10:44:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/02/14/researchers-decode-targets-hundreds-signaling-enzymes,,,80.0,0.3052938115186122,0.1287068084306031,46.597824,-10.096768
877,877,1626233947649884164,"We are thrilled to expand our groundbreaking Hurst Horizon Scholarship, ensuring that more students with significant financial need will be able to attend law school tuition free. Read more about the expansion:
https://t.co/eYirPmbB8v https://t.co/j1YpgnJuZ8",en,Retweet,6,59,14,5,84504,2023-02-16 09:56:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://law.yale.edu/yls-today/news/yale-law-school-expands-full-tuition-scholarships-students,photo,https://pbs.twimg.com/media/FpGJ0aNaYAQIZk9.jpg,90.0,-0.1362928443159811,-0.1369757197599396,-7.159397,-0.2848119
878,878,1626288553591296004,"The U.S. has in recent weeks shot down four flying objects in North American airspace. In a Q&amp;A, @YaleSOM's Paul Bracken, an expert in global strategy, weighs in on what these encounters reveal about domestic surveillance and international espionage. #Yale https://t.co/kxQNuW8trC",en,Tweet,0,7,1,5,5234,2023-02-16 13:33:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://insights.som.yale.edu/insights/the-balloons-signal-new-age-of-mass-surveillance,,,50.0,0.07717405038786096,-0.11989603589501437,21.425634,23.16966
879,879,1625869570480144384,"Meet Kahlil Greene ’22, the Gen Z Historian! In the first of this #BlackHistoryMonth Q&amp;A series, Greene shares how his identity was an integral part of his Yale experience and how he continues to leverage his platform for advocacy: https://t.co/ITATdyMAOm #YaleAlumni @yale https://t.co/otfKev2pYB",en,Retweet,1,17,4,0,4980,2023-02-15 09:48:07,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#BlackHistoryMonth,#YaleAlumni",https://bit.ly/3K8Hh2Z,photo,https://pbs.twimg.com/media/FpA_vbWX0AEpxnR.jpg,85.0,-0.15288060121380703,-0.16114092168504476,-24.99133,2.8235343
880,880,1626270204832489473,"Joy Harjo has been named the winner of Yale’s 2023 Bollingen Prize for American Poetry for her book ""Weaving Sundown in a Scarlet Light: Fifty Poems for Fifty Years.""  

More about @JoyHarjo's contributions to poetry: https://t.co/pbfG9GwQyi @yalelibrary @BeineckeLibrary #Yale https://t.co/Go21GiRzFn",en,Tweet,0,31,10,0,7408,2023-02-16 12:20:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/40WlTnp,photo,https://pbs.twimg.com/media/FpGsHaqXoAAEJFt.jpg,85.0,-0.2412836090248268,-0.03356298462000158,-42.89787,16.695162
881,881,1626246312264888320,"Baji Tumendemberel ’22 has been building on his data science experience as a Yale undergraduate to help drive policies to address poverty and COVID in prisons.

Learn more about how this Yale alumnus is applying science for the public good: https://t.co/diK6UbPC2m @ISPSYale #Yale https://t.co/CKQqSdAcuS",en,Tweet,0,15,2,3,5536,2023-02-16 10:45:09,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/3S3OvYc,photo,https://pbs.twimg.com/media/FpGWYrQXwAEqbrZ.jpg,85.0,0.07603004330967476,-0.1833230983739896,0.19923912,3.2516818
882,882,1626235958311157761,"Yale researchers have found that the ability of fish in temperate and polar ecosystems to move between shallow and deep water triggers species diversification. #Yale @YaleBiosphere @NOAA @Nature 
https://t.co/YrWnC6uF4x",en,Tweet,2,34,6,1,9932,2023-02-16 10:04:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/02/13/study-reveals-biodiversity-engine-fishes-shifting-water-depth,,,80.0,0.1550860123791271,0.016251416918211085,22.102993,16.984793
883,883,1625894794500222996,"Missing Yale’s campus in 2020, when she was studying remotely due to COVID-19, Sarah Tang began painting scenes of campus and other New Haven architecture. 

Swipe through these images and then learn more about Tang's artistic process here: https://t.co/mywbhoR1Q3 #Yale #NewHaven https://t.co/AONYKIWbzi",en,Tweet,2,63,7,6,8904,2023-02-15 11:28:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#Yale,#NewHaven",https://bit.ly/3E7BN4H,photo,"https://pbs.twimg.com/media/FpBWn9bXgAEW5eJ.jpg,https://pbs.twimg.com/media/FpBWpKbWcAIzrSk.jpg,https://pbs.twimg.com/media/FpBWqYkWcAAgmgO.jpg,https://pbs.twimg.com/media/FpBWrmxWYAArtZ7.jpg",75.0,-0.21186961725427855,0.12611336559049413,-25.146294,-18.022106
884,884,1625857966686752772,"Cajetan Iheka, the new director of the Whitney Humanities Center, is known for his support of emerging scholars and his collaborative approach. @YaleWHC #Yale
https://t.co/emoPXHqYol",en,Tweet,0,19,3,1,6816,2023-02-15 09:02:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/02/13/cajetan-iheka-named-director-whitney-humanities-center-0,,,85.0,-0.1651405032414373,-0.19099769698992983,-18.40719,11.656683
885,885,1625807131604656130,Dermatologists at Yale are playing a key role in testing a new treatment for an often-disfiguring group of skin diseases that develop in children. @YaleMed #Yale https://t.co/6zZWkEkdt4,en,Tweet,0,14,2,1,6181,2023-02-15 05:40:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/02/09/yale-tests-treatment-skin-diseases-often-target-children,,,85.0,0.28650248441962123,0.15445310827356595,54.74328,-4.8628287
886,886,1625545910737420295,A new series on breastfeeding co-authored by Yale’s Rafael Pérez-Escamilla argues for regulations to address irresponsible milk formula marketing and lobbying. @YaleSPH #Yale https://t.co/0iHb7q7uLy,en,Tweet,0,22,6,3,6829,2023-02-14 12:22:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://ysph.yale.edu/news-article/experts-call-for-an-end-to-the-exploitative-marketing-used-by-the-baby-formula-milk-industry/,,,70.0,0.2117046865580552,-0.16501076358505165,35.856583,-14.228067
887,887,1625539871354896386,Q&amp;A: Yale School of Management’s Teresa Chahine offers a set of tools for anyone seeking to make a positive impact. @YaleSOM #Yale https://t.co/I0Vf34oymb,en,Tweet,0,9,1,2,4790,2023-02-14 11:58:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://insights.som.yale.edu/insights/the-social-entrepreneurs-tool-kit-for-making-difference,,,80.0,-0.009711098751504915,-0.29132712615186024,12.018906,12.103659
888,888,1625523017643180037,"As the third anniversary of the pandemic approaches, Abbe R. Gluck and Marcella Nunez-Smith reflect on the roles of a lifetime — creating a national response. @YaleMed @YaleLawSch #Yale
https://t.co/SITYWOMxvK",en,Tweet,0,22,6,5,8216,2023-02-14 10:51:02,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/02/10/responding-pandemic-yale-professors-reflect-covid-19-public-service,,,70.0,0.02655947965094047,-0.1146548989091943,1.063612,-5.5826216
889,889,1625512693904949256,"WATCH: @PoorvuCenter Exec Dir Jenny Frederick on ChatGPT via @nbcconnecticut https://t.co/E6MJhMHEUu

TODAY at 4pm: Panel on AI &amp; Teaching

RSVP for Zoom link: https://t.co/YFhCj4pVrd
 
AI Guidance from Poorvu Center: https://t.co/Y4RsTpvS0R

https://t.co/E6MJhMHEUu #yale",en,Retweet,0,8,2,2,4533,2023-02-14 10:10:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#yale,"http://nbcct.co/NRyx9lH,https://yaleconnect.yale.edu/PoorvuFacultyPrograms/rsvp_boot?id=1985348,https://poorvucenter.yale.edu/AIguidance,http://nbcct.co/NRyx9lH",,,70.0,-0.021673899499370663,-0.22343052644816788,10.014098,-0.13817438
890,890,1625168071483699201,"Enjoying the warm sunny weather on Friday, we ran across students in uniform in front of Sterling Library. The Naval ROTC was holding an awards ceremony. https://t.co/GzVthsmZ6p",en,Retweet,1,26,6,2,7838,2023-02-13 11:20:37,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,photo,https://pbs.twimg.com/media/Fo3Bv0JXoAEvv8j.jpg,80.0,-0.30834170000268973,0.12234008729348028,-48.249893,5.112186
891,891,1625206021680508928,"Jing Tsu, a cultural historian and literary scholar at Yale, was recently interviewed by the @FinancialTimes about why the West and China misunderstand each other — and how culture can bring them closer. Read more: https://t.co/zJdNHSpL7I (subscription may be required) @tsu_jing https://t.co/HKhquR5LBO",en,Tweet,1,22,5,3,8524,2023-02-13 13:51:25,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,https://on.ft.com/3lu6b2Z,photo,https://pbs.twimg.com/media/Fo3kPyxXwAAQZCw.jpg,75.0,0.03397305524898476,-0.2733954982105001,-42.70882,25.611921
892,892,1625166710872371201,"On Thursday, Feb. 16, @JacksonYale and @YaleCLAIS will co-host a conversation on women in #leadership featuring  @beatrizargimon VP of Uruguay 🇺🇾 moderated by Jessica Faieta. Open to the @Yale campus community. @YaleMacMillan 

Details &amp; registration: https://t.co/D6ph6RMQD2 https://t.co/vh0ZYfKHTP",en,Retweet,0,17,5,0,5836,2023-02-13 11:15:12,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",#leadership,http://ow.ly/G4fJ50MQPUr,photo,https://pbs.twimg.com/media/Fo3AgwRX0AA_Ucw.jpg,75.0,-0.1796033836301607,-0.24434436375030485,-16.590532,21.777914
893,893,1625187023400189953,"A big win this weekend for the Yale Women's Ice Hockey team, which clinched its first-ever Ivy League Championship! Go Bulldogs! @YaleWHockey @YaleAthletics #Yale #ThisIsYale",en,Tweet,0,30,1,2,13430,2023-02-13 12:35:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Yale,#ThisIsYale",,,,90.0,-0.18862048681338964,0.23096236717037913,-59.216835,-14.864042
894,894,1625180756577337362,"Emergency physician Elias Jaffa describes himself as a hacker. In a Q&amp;A, he discusses the growing potential of ultrasound and using technology to improve care. @YaleMed @Yale_EM #Yale #OfficeHours
https://t.co/r4FF3CfkLM",en,Tweet,0,9,2,1,5510,2023-02-13 12:11:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#Yale,#OfficeHours",https://news.yale.edu/2023/02/08/office-hours-elias-jaffa,,,75.0,0.2643852983632019,-0.019433281972157216,27.439747,-3.3917441
895,895,1625152065197441027,"Yale’s Todd Cort weighs in on the string of states pulling funds from firms that use environmental, social, and governance criteria in making investments. @YaleSOM #Yale https://t.co/OTfNACUCUT",en,Tweet,0,13,1,1,5522,2023-02-13 10:17:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://insights.som.yale.edu/insights/will-the-backlash-from-the-right-slow-esg-investing,,,50.0,-0.010622483014002922,-0.23878246342389572,10.886928,24.361351
896,896,1625136464383148034,A nanoparticle-based treatment developed by researchers at Yale and the University of Connecticut is aimed at fighting glioblastoma. @YaleSEAS @YaleMed @YaleCancer #Yale https://t.co/cVwPMhI8hE,en,Tweet,0,23,3,1,6886,2023-02-13 09:15:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/02/08/new-brain-cancer-treatment-marriage-two-technologies,,,85.0,0.28431767707066874,0.1795278288307747,51.160988,-4.3578124
897,897,1624823148473462786,"An experimental dementia drug slowed clinical decline in people with early-stage Alzheimer’s disease in a phase 3 clinical trial, a recent study shows.
https://t.co/Sc67rulp23",en,Tweet,0,28,12,7,9812,2023-02-12 12:30:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,https://news.yale.edu/2023/01/05/drug-slows-clinical-decline-patients-early-stage-alzheimers,,,75.0,0.3205720038926815,0.137540602871454,60.0704,-11.215465
898,898,1624810060265271296,"A device from a Yale lab can detect up to 100 photons at once and could substantially advance quantum technology.

The complexity of the device required years of design and fabrication, and then also to verify its performance. @YaleSEAS #Yale
https://t.co/4CVGhVVaKK",en,Tweet,0,23,2,3,7894,2023-02-12 11:38:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://seas.yale.edu/news-events/news/better-photon-detector-advance-quantum-technology,,,85.0,0.1018602313036953,0.14623246586832112,22.248999,-27.175716
899,899,1624786153210609668,"In media interviews and her own writing, Oona A. Hathaway, a former special counsel to the Pentagon, weighs in on classified documents and national security. @YaleLawSch #Yale https://t.co/EiGTz0KaeW",en,Tweet,0,12,6,2,7617,2023-02-12 10:03:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://law.yale.edu/yls-today/news/not-secret-professor-hathaway-explains-classified-documents,,,70.0,-0.024995297962375686,-0.2686046583551007,-5.6991158,-4.8533225
900,900,1624560165629329408,"A new course brings together three Yale professional schools with community partners to find real-world solutions to the state’s affordable housing crisis. @YaleLawSch @YaleSOM @YaleArch #Yale
https://t.co/sEAOcpROvh",en,Tweet,1,33,8,6,12148,2023-02-11 19:05:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://law.yale.edu/yls-today/news/schools-team-work-affordable-vibrant-neighborhoods,,,85.0,-0.10720187693955822,-0.15362544897495428,-5.9866185,11.048261
901,901,1624421501695827968,"The New York Times’ recent guide for travelers highlights 52 international destinations from West Africa to New Zealand — including, thanks to world-class cultural and culinary offerings, our very own Elm City. #NewHaven #Yale
https://t.co/fcmIsJThkY",en,Tweet,0,16,2,2,6730,2023-02-11 09:54:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#NewHaven,#Yale",https://www.nytimes.com/interactive/2023/travel/52-places-travel-2023.html#new-haven,,,85.0,-0.09272398298179221,0.07411704434627553,-36.84389,-32.031544
902,902,1624403884281155586,Yale is one of only a handful of U.S. centers to treat thoracoabdominal aneurysms — the most complex and deadliest type — with minimally invasive surgery. @YaleMedicine #Yale https://t.co/gyKiImo6xz,en,Tweet,1,35,5,6,9687,2023-02-11 08:44:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://www.yalemedicine.org/news/endovascular-surgery-thoracoabdominal-aortic-aneurysm,,,85.0,0.20137108772301426,0.16314212183655447,40.780167,3.2372031
903,903,1624159181455388672,"This is February, right?

When it's this warm in New Haven in the middle of winter – and it's a Friday, these Bulldogs know exactly what to do. #Yale ☀️ https://t.co/WjJMSBdmjS",en,Tweet,2,87,3,2,18198,2023-02-10 16:31:38,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,photo,"https://pbs.twimg.com/media/FoosF-dXwAUCxac.jpg,https://pbs.twimg.com/media/FoosHMMX0AA_tXV.jpg,https://pbs.twimg.com/media/FoosIadWYBkCskw.jpg,https://pbs.twimg.com/media/FoosJogWYAUv3zf.jpg",85.0,-0.2304335262285602,0.2675917351099959,-39.507458,-17.280159
904,904,1624138388419780608,"While an uncontrollable, fungus-driven pandemic is highly unlikely, fungi can be a real and concerning danger to humans, and their risk is on the rise. @YaleMed #Yale https://t.co/hp3IMcr67r",en,Tweet,1,15,3,2,5766,2023-02-10 15:09:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://medicine.yale.edu/news-article/the-last-of-us-apocalypse-is-not-realistic-but-rising-threat-of-fungal-pathogens-is/,,,30.0,0.261668218430063,0.07352306766124639,48.177116,10.925557
905,905,1624127699781357569,"Clarissa Ward ‘02, @CNN's chief international correspondent, was back on campus for an in-depth conversation about her nearly two decades of reporting from the front lines. Read more here: https://t.co/bJKhWZsIjn #Yale @ISSYale @JacksonYale @clarissaward @Poynter https://t.co/iiij88FUB7",en,Tweet,0,32,10,0,65764,2023-02-10 14:26:33,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/3HLsW9U,photo,"https://pbs.twimg.com/media/FooPdfEWAAAa3gu.jpg,https://pbs.twimg.com/media/FooPes4WYAE7DlK.jpg,https://pbs.twimg.com/media/FooPf69XEAEQr9L.jpg,https://pbs.twimg.com/media/FooPhJQXEBAXrxB.jpg",85.0,-0.1579042762601039,-0.13567936641584213,-17.902592,20.436502
906,906,1624056936340520979,Views from a morning stroll around Hillhouse Avenue. #Yale https://t.co/S2RAs3S45R,en,Tweet,4,272,19,8,28792,2023-02-10 09:45:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,photo,"https://pbs.twimg.com/media/FonPGh4WAAYy9nX.jpg,https://pbs.twimg.com/media/FonPHv5WAAQIWKK.jpg,https://pbs.twimg.com/media/FonPI9bXwAILuEA.jpg,https://pbs.twimg.com/media/FonPKMBXEAA6Esc.jpg",80.0,-0.21343778244906925,0.18842007684595657,-35.038677,-22.96267
907,907,1624040993879216129,"Yale is expanding its Scholars at Risk program, which welcomes scholars facing dangerous conditions worldwide to campus so they can continue their work. #Yale
https://t.co/giXDKnF4Zf",en,Tweet,3,38,12,6,8923,2023-02-10 08:42:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/02/07/yale-expands-efforts-protect-scholars-risk,,,85.0,-0.07274723258312892,-0.031178041822521072,-17.11716,7.4146795
